,Unnamed: 0,tic,high,low,open,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,date
899,899,BVH,0.14047619,0.148599269,0.147699758,0.149577805,0.098553177,0.393549727,0.142230399,0.177180965,0.448918377,0.45106904,0.057011426,0.128382241,0.160296577,0.101427598,0.039169071,2013-09-30
900,900,BVH,0.157142857,0.15225335,0.153753027,0.161640531,0.33894365,0.406292275,0.147047016,0.175231818,0.474685951,0.508844152,0.207653708,0.126381479,0.159248071,0.087015628,0.036642559,2013-10-01
901,901,BVH,0.161904762,0.166869671,0.165859564,0.17490953,0.165673915,0.422537908,0.153775178,0.17387494,0.501224585,0.575382197,0.244514304,0.125142912,0.158549068,0.101427598,0.014275863,2013-10-02
902,902,BVH,0.161904762,0.169305725,0.176755448,0.168878166,0.151383366,0.432651288,0.158226772,0.171814089,0.48959414,0.588067526,0.244514304,0.12380907,0.157875028,0.11597552,0.017088034,2013-10-03
903,903,BVH,0.160714286,0.164433618,0.165859564,0.170084439,0.13552754,0.441104332,0.16212762,0.170003959,0.492032809,0.597137983,0.181662169,0.122856326,0.157275882,0.103331057,0.030617143,2013-10-04
904,904,BVH,0.172619048,0.174177832,0.173123487,0.183353438,0.153394957,0.453592523,0.168922324,0.167876063,0.518226465,0.660395692,0.278928575,0.123570884,0.156676736,0.139632892,0.027016511,2013-10-07
905,905,BVH,0.171428571,0.177831912,0.182808717,0.178528347,0.155668838,0.460951371,0.173612514,0.167046517,0.508365329,0.642080256,0.278928575,0.123951982,0.155778016,0.152277355,0.038971571,2013-10-08
906,906,BVH,0.167857143,0.174177832,0.180387409,0.171290712,0.095911245,0.463121179,0.176437653,0.167502395,0.493785247,0.606494832,0.22883137,0.124523628,0.154779439,0.142216176,0.023778894,2013-10-09
907,907,BVH,0.161904762,0.165651644,0.173123487,0.162846803,0.183287503,0.460657541,0.177805704,0.169027282,0.477265104,0.554757759,0.119449498,0.125905107,0.153681005,0.099796043,0.009328808,2013-10-10
908,908,BVH,0.158333333,0.166869671,0.168280872,0.164053076,0.105332515,0.458937636,0.179081069,0.170940365,0.479836923,0.543835412,0.119449498,0.128096418,0.152682428,0.089462947,0.01235338,2013-10-11
909,909,BVH,0.152380952,0.15956151,0.16464891,0.15681544,0.063503681,0.454017409,0.178583027,0.175547643,0.465618112,0.504180375,0.029669733,0.129096799,0.151184562,0.094221606,0.007060517,2013-10-14
910,910,BVH,0.15,0.15956151,0.158595642,0.160434258,0.062407987,0.451534959,0.178434453,0.179594752,0.473685048,0.501158354,0.029669733,0.130383003,0.149187408,0.129435748,0.022674736,2013-10-15
911,911,BVH,0.158333333,0.164433618,0.163438257,0.168878166,0.068798122,0.453163664,0.177615341,0.186247352,0.492188775,0.529294107,0.123342258,0.13247904,0.1477894,0.075730789,0.02111937,2013-10-16
912,912,BVH,0.163095238,0.172959805,0.177966102,0.170084439,0.064779169,0.454735411,0.177675424,0.190733133,0.49481354,0.544259159,0.172158621,0.13366997,0.146765859,0.059007465,0.019416077,2013-10-17
913,913,BVH,0.160714286,0.169305725,0.170702179,0.172496984,0.086443439,0.456787852,0.176726104,0.197128584,0.500158856,0.531031397,0.122036143,0.134765625,0.146091819,0.053025146,0.021884882,2013-10-18
914,914,BVH,0.176190476,0.175395859,0.176755448,0.180940893,0.177271766,0.461909672,0.176651591,0.203020094,0.518601276,0.567786145,0.267117682,0.136766387,0.145467709,0.054656688,0.022811862,2013-10-21
915,915,BVH,0.167857143,0.175395859,0.182808717,0.176115802,0.078071326,0.463402364,0.176505498,0.20734047,0.507531617,0.54041875,0.267117682,0.138338415,0.145043313,0.056968042,0.014529475,2013-10-22
916,916,BVH,0.177380952,0.181485993,0.180387409,0.188178528,0.152047551,0.469639949,0.178751184,0.209463051,0.533295196,0.572951707,0.343413619,0.140339177,0.144718776,0.058191701,0.017601733,2013-10-23
917,917,BVH,0.183333333,0.188794153,0.190072639,0.188178528,0.138101785,0.474091646,0.180059516,0.212855767,0.533295196,0.58361734,0.386110953,0.142435213,0.144444167,0.055200535,0.016216229,2013-10-24
918,918,BVH,0.177380952,0.183922046,0.190072639,0.183353438,0.080389627,0.474920488,0.179617661,0.217809586,0.521614098,0.554641714,0.313052345,0.144388338,0.144169558,0.053704958,0.019458042,2013-10-25
919,919,BVH,0.175,0.179049939,0.185230024,0.176115802,0.051279719,0.471815001,0.178343825,0.222386838,0.504468045,0.529082387,0.243013699,0.146532012,0.143645305,0.056696125,0.030527389,2013-10-28
920,920,BVH,0.173809524,0.174177832,0.17433414,0.18455971,0.068328539,0.47272446,0.179346951,0.223799903,0.52337668,0.528960537,0.175957716,0.148818598,0.143270839,0.058055736,0.015951489,2013-10-29
921,921,BVH,0.172619048,0.183922046,0.187651332,0.18455971,0.038357729,0.472966549,0.180377886,0.223659937,0.52337668,0.540597819,0.175957716,0.151391006,0.142896373,0.061318819,0.014803452,2013-10-30
922,922,BVH,0.170238095,0.179049939,0.182808717,0.178528347,0.055706913,0.469966854,0.180729697,0.224340122,0.508543472,0.514003754,0.107672063,0.153296494,0.142322191,0.062678444,0.01392551,2013-10-31
923,923,BVH,0.16547619,0.176613886,0.180387409,0.173703257,0.054137406,0.465004716,0.180778051,0.224696121,0.496888981,0.486153062,0.074326973,0.155154345,0.141772974,0.056288229,0.010552201,2013-11-01
924,924,BVH,0.164285714,0.176613886,0.175544794,0.17490953,0.034080717,0.461277757,0.179991537,0.224679042,0.499853307,0.481025366,0.074326973,0.156916921,0.141198792,0.05152957,0.020334413,2013-11-04
925,925,BVH,0.169047619,0.177831912,0.176755448,0.182147165,0.058240968,0.461277158,0.180382061,0.224621816,0.517498846,0.510305227,0.133877881,0.158584223,0.140774396,0.056152277,0.01378841,2013-11-05
926,926,BVH,0.173809524,0.185140073,0.18401937,0.18455971,0.062099162,0.462023155,0.181394899,0.2249181,0.523298288,0.545375576,0.189607958,0.160108613,0.140549717,0.047994557,0.017602707,2013-11-06
927,927,BVH,0.172619048,0.181485993,0.186440678,0.178528347,0.044210593,0.45954297,0.181233171,0.226909121,0.507521958,0.509801297,0.131217126,0.161442454,0.140050428,0.064853832,0.010810121,2013-11-07
928,928,BVH,0.167857143,0.177831912,0.179176755,0.176115802,0.059732211,0.45619311,0.180889509,0.228705463,0.501268641,0.469444381,0.074818767,0.162681021,0.139476246,0.051121675,0.009211179,2013-11-08
929,929,BVH,0.169047619,0.177831912,0.176755448,0.17973462,0.07464041,0.45491621,0.179217196,0.233349546,0.510625107,0.48126428,0.090958028,0.163871951,0.138976958,0.046091085,0.028810896,2013-11-11
930,930,BVH,0.167857143,0.174177832,0.181598063,0.173703257,0.085631187,0.450932127,0.17746421,0.236986001,0.494626058,0.430592533,0.033124126,0.164348323,0.138178096,0.05003398,0.017660856,2013-11-12
931,931,BVH,0.160714286,0.170523752,0.175544794,0.168878166,0.089978002,0.445415664,0.17746421,0.236986001,0.482124492,0.362452053,0.021599258,0.164110137,0.137404199,0.045955133,0.004054882,2013-11-13
932,932,BVH,0.160714286,0.171741778,0.175544794,0.168878166,0.033338269,0.44093441,0.177601074,0.236682585,0.482124492,0.367392656,0.021599258,0.164110137,0.136705195,0.043915696,0.00973878,2013-11-14
933,933,BVH,0.161904762,0.172959805,0.17433414,0.172496984,0.025145951,0.43894498,0.177601074,0.236682585,0.492421207,0.390986277,0.001146934,0.164205412,0.136255835,0.041468377,0.014868925,2013-11-15
934,934,BVH,0.166666667,0.179049939,0.179176755,0.176115802,0.06314409,0.438930503,0.177377326,0.23640027,0.502650791,0.457694747,0.077115344,0.163919588,0.136480515,0.053840924,0.020841472,2013-11-18
935,935,BVH,0.166666667,0.177831912,0.177966102,0.176115802,0.099282934,0.438833828,0.177377326,0.23640027,0.502650791,0.453482318,0.054885431,0.163824314,0.136630302,0.057783819,0.016302041,2013-11-19
936,936,BVH,0.16547619,0.175395859,0.179176755,0.17490953,0.084624334,0.438130621,0.175940138,0.236616456,0.499062935,0.430730212,0.010305417,0.163967226,0.137004768,0.057919771,0.019547298,2013-11-20
937,937,BVH,0.171428571,0.175395859,0.177966102,0.173703257,0.19480709,0.436960226,0.174265006,0.236981865,0.495404863,0.449093424,0.110678059,0.16439596,0.137953416,0.047858591,0.012309698,2013-11-21
938,938,BVH,0.16547619,0.175395859,0.176755448,0.176115802,0.067729926,0.437066831,0.173489514,0.237089606,0.502942869,0.425900483,0.110678059,0.164872332,0.139351424,0.04242012,0.013960106,2013-11-22
939,939,BVH,0.182142857,0.181485993,0.180387409,0.193003619,0.287647009,0.444691496,0.176671849,0.235180272,0.551464112,0.627086201,0.32855453,0.166301448,0.14062461,0.049626098,0.01970231,2013-11-25
940,940,BVH,0.19047619,0.193666261,0.1937046,0.197828709,0.134780861,0.452687174,0.179976241,0.232709141,0.5640425,0.734897514,0.406296357,0.167778201,0.142072547,0.049898028,0.026445978,2013-11-26
941,941,BVH,0.19047619,0.199756395,0.199757869,0.200241255,0.090102801,0.459795952,0.183416097,0.230350679,0.570275699,0.73603945,0.406296357,0.169016768,0.143820056,0.052209369,0.023757299,2013-11-27
942,942,BVH,0.186904762,0.197320341,0.200968523,0.196622437,0.07739868,0.466301412,0.188298893,0.229288532,0.557758957,0.631549968,0.330799152,0.171065168,0.146091819,0.061998631,0.030336633,2013-11-29
943,943,BVH,0.183333333,0.191230207,0.194915254,0.189384801,0.073974109,0.464482403,0.189078644,0.230004437,0.533004664,0.549922742,0.207347391,0.171398628,0.147315076,0.06920461,0.008361616,2013-12-02
944,944,BVH,0.186904762,0.191230207,0.190072639,0.196622437,0.076878332,0.465940116,0.190748877,0.229644944,0.553504226,0.57719671,0.251838315,0.17220846,0.148563297,0.0735554,0.016495033,2013-12-03
945,945,BVH,0.185714286,0.196102314,0.200968523,0.193003619,0.055478467,0.46505937,0.191612357,0.229569075,0.541215813,0.567068372,0.251838315,0.172399009,0.149711661,0.075594824,0.019599039,2013-12-04
946,946,BVH,0.179761905,0.188794153,0.191283293,0.186972256,0.078052289,0.461270071,0.191978133,0.230094264,0.521263018,0.500374153,0.109436141,0.172351372,0.150785131,0.080761379,0.050267958,2013-12-05
947,947,BVH,0.182142857,0.188794153,0.188861985,0.186972256,0.049847703,0.457961331,0.192281315,0.230971307,0.521263018,0.505744547,0.144109135,0.172494284,0.151883566,0.063222291,0.011343986,2013-12-06
948,948,BVH,0.178571429,0.19001218,0.1937046,0.186972256,0.058676707,0.455066805,0.192572485,0.231448462,0.521263018,0.493493217,0.144109135,0.172923018,0.153231645,0.05914343,0.038551908,2013-12-09
949,949,BVH,0.178571429,0.183922046,0.1937046,0.182147165,0.059362044,0.450356864,0.192454977,0.232557292,0.504781527,0.455230187,0.029526116,0.172827744,0.154380008,0.064853832,0.007517985,2013-12-10
950,950,BVH,0.171428571,0.170523752,0.185230024,0.168878166,0.17961545,0.440475648,0.192454977,0.232557292,0.463124059,0.346828563,0.166080306,0.17220846,0.15540355,0.085384086,0.018509025,2013-12-11
951,951,BVH,0.169047619,0.171741778,0.170702179,0.17490953,0.135474659,0.435347168,0.191989593,0.233809974,0.483179389,0.365100705,0.166080306,0.172065549,0.156327234,0.087015628,0.018081686,2013-12-12
952,952,BVH,0.16547619,0.174177832,0.177966102,0.171290712,0.060992893,0.429654936,0.192086393,0.233554941,0.472230146,0.350476415,0.166080306,0.171970274,0.157250917,0.090006794,0.014616244,2013-12-13
953,953,BVH,0.161904762,0.169305725,0.173123487,0.166465621,0.074809629,0.423042655,0.192848858,0.231529092,0.457917341,0.31232873,0.231149699,0.171636814,0.15799985,0.093677772,0.019949829,2013-12-16
954,954,BVH,0.158333333,0.166869671,0.168280872,0.168878166,0.094104831,0.41904428,0.193272125,0.230189141,0.466284426,0.309802226,0.261930743,0.171112805,0.158598996,0.096125065,0.0188488,2013-12-17
955,955,BVH,0.155952381,0.168087698,0.167070218,0.167671894,0.030740756,0.415509708,0.193720933,0.228818345,0.462591255,0.312167402,0.261930743,0.170445884,0.159048356,0.063358256,0.015789887,2013-12-18
956,956,BVH,0.158333333,0.169305725,0.169491525,0.166465621,0.067512057,0.412378796,0.194192658,0.227419873,0.458831797,0.327274967,0.206695848,0.169969512,0.159497716,0.068116915,0.018671795,2013-12-19
957,957,BVH,0.161904762,0.168087698,0.170702179,0.165259349,0.192664354,0.409599819,0.194759597,0.225492021,0.45500647,0.33578445,0.127555322,0.169540777,0.159922111,0.063222291,0.026948024,2013-12-20
958,958,BVH,0.160714286,0.169305725,0.175544794,0.170084439,0.043631018,0.409844403,0.193807752,0.224017026,0.473180863,0.353604506,0.127555322,0.16915968,0.160346506,0.053025146,0.038228687,2013-12-23
959,959,BVH,0.157142857,0.166869671,0.171912833,0.164053076,0.043506219,0.407566003,0.192190588,0.222102325,0.45361974,0.32651032,0.169047541,0.168778582,0.160396435,0.045411273,0.023994657,2013-12-24
