<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BVH,20140514,28.7800,30.5841,28.7800,30.5841,880990
BVH,20140515,30.5841,32.2164,29.2095,30.4982,834940
BVH,20140516,30.9278,31.9587,30.9278,31.9587,598210
BVH,20140519,32.0446,33.0755,31.3573,32.3883,461370
BVH,20140520,32.3024,32.3883,31.5292,32.3883,342210
BVH,20140521,32.3883,32.5601,31.4433,32.3883,381170
BVH,20140522,32.5601,33.2474,32.3883,32.6460,498210
BVH,20140523,32.7319,32.8178,32.4742,32.4742,254520
BVH,20140526,32.2165,34.1065,31.9587,33.7628,459640
BVH,20140527,33.7628,35.9965,33.7628,35.9965,597230
BVH,20140528,36.9766,37.6003,36.8875,37.5993,584090
BVH,20140529,37.4211,37.5993,35.6391,36.2628,354040
BVH,20140530,35.7282,36.8865,35.7282,36.0846,306700
BVH,20140602,36.5301,36.6192,35.0154,35.0154,324980
BVH,20140603,34.8372,35.6391,34.8372,35.3718,111060
BVH,20140604,35.9064,35.9064,33.8571,33.9463,98100
BVH,20140605,33.9463,33.9463,32.6989,33.4117,197920
BVH,20140606,33.4117,34.7482,33.4117,34.7481,141740
BVH,20140609,34.7481,35.9955,34.4808,35.4609,157250
BVH,20140610,34.9263,35.4609,34.7481,35.0154,174730
BVH,20140611,35.1936,35.6391,34.7481,35.2827,185600
BVH,20140612,35.2827,35.5500,35.1936,35.2827,220430
BVH,20140613,35.4609,35.9064,35.3718,35.9064,293380
BVH,20140616,36.2628,36.2628,35.5500,35.7282,100210
BVH,20140617,35.6391,35.8173,35.3718,35.4609,78680
BVH,20140618,35.6391,35.6391,35.0154,35.0154,129000
BVH,20140619,34.7481,35.1045,34.2135,35.0154,366120
BVH,20140620,35.0154,35.2827,34.7481,35.1936,763870
BVH,20140623,35.2827,35.2827,35.1045,35.1936,64900
BVH,20140624,35.1936,35.5500,35.0154,35.5500,114710
BVH,20140625,35.5500,35.8173,35.4609,35.8173,158530
BVH,20140626,35.8173,37.4211,35.8173,37.2429,403090
BVH,20140627,37.2429,37.2429,36.6192,36.7974,120570
BVH,20140630,36.9756,37.0647,36.3519,36.5301,56940
BVH,20140701,36.7083,37.2429,36.3519,36.7974,90070
BVH,20140702,37.1538,37.1538,36.7083,36.7974,110490
BVH,20140703,36.7974,37.2429,36.7974,37.0647,169440
BVH,20140704,37.4211,38.2230,37.1538,38.2230,485500
BVH,20140707,38.8467,39.3813,38.7575,38.7575,149410
BVH,20140708,38.4011,38.7575,38.1338,38.4902,88010
BVH,20140709,38.4902,38.6684,38.4011,38.5793,191920
BVH,20140710,38.6684,38.6684,36.9755,37.4211,258520
BVH,20140711,37.1538,37.4211,36.7974,36.7974,71710
BVH,20140714,36.7974,37.6884,36.7974,36.9756,110740
BVH,20140715,37.3320,37.7775,37.3320,37.3320,59560
BVH,20140716,37.8666,38.1339,37.4211,37.5993,83120
BVH,20140717,37.5993,37.7775,37.0647,37.4211,92960
BVH,20140718,36.9756,38.3121,36.9756,37.9557,247140
BVH,20140721,37.9557,38.2230,37.5102,37.8666,205830
BVH,20140722,37.8666,37.8666,37.2429,37.4211,56130
BVH,20140723,37.5102,37.5102,36.9756,37.4211,61270
BVH,20140724,37.4211,38.0448,37.0647,37.8666,170690
BVH,20140725,38.0448,38.9358,37.7775,38.0448,463040
BVH,20140728,38.0448,38.0448,35.7283,36.6192,59670
BVH,20140729,36.7083,37.4211,36.0846,37.4211,107500
BVH,20140730,37.0647,37.4211,36.5301,36.5301,71280
BVH,20140731,36.3519,37.9557,36.3519,37.5993,113710
BVH,20140801,37.5993,38.7576,37.5102,37.8666,466270
BVH,20140804,37.8666,39.2031,37.8666,39.1139,344370
BVH,20140805,38.7575,39.3812,38.7575,39.2030,131370
