<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VNM,20150305,40.6587,40.6587,39.9127,40.2857,91750
VNM,20150306,40.2857,40.6587,39.9127,39.9127,114590
VNM,20150309,39.9127,40.2857,39.9127,39.9127,70350
VNM,20150310,39.9127,40.2857,39.9127,40.2857,144290
VNM,20150311,40.2857,40.6587,39.9127,40.2857,163880
VNM,20150312,40.2857,40.6587,39.9127,40.6587,130340
VNM,20150313,40.6587,40.6587,39.9127,40.2857,163620
VNM,20150316,40.2857,40.6587,40.2857,40.6587,153740
VNM,20150317,40.6587,40.6587,40.2857,40.6587,68270
VNM,20150318,40.6587,40.6587,40.2857,40.6587,86590
VNM,20150319,40.6587,40.6587,39.9127,40.2857,116820
VNM,20150320,40.2857,40.2857,39.9127,39.9127,81770
VNM,20150323,39.9127,40.2857,39.5397,39.9127,111710
VNM,20150324,39.9127,39.9127,39.5397,39.9127,95440
VNM,20150325,39.9127,39.9127,39.1667,39.9127,91770
VNM,20150326,39.9127,39.9127,39.1667,39.9127,97830
VNM,20150327,39.9127,39.9127,39.1667,39.1667,80360
VNM,20150330,39.1667,39.5397,38.7937,39.1667,71360
VNM,20150331,39.1667,39.5397,38.7937,39.5397,92160
VNM,20150401,39.5397,39.5397,38.7937,39.1667,151380
VNM,20150402,39.1667,39.5397,38.7937,39.5397,97120
VNM,20150403,39.5397,39.5397,38.7937,39.1667,56560
VNM,20150406,39.1667,39.5397,38.7937,38.7937,85560
VNM,20150407,38.7937,39.5397,38.7937,39.5397,115100
VNM,20150408,39.5397,39.9127,39.5397,39.5397,146070
VNM,20150409,39.5397,39.9127,39.5397,39.5397,74090
VNM,20150410,39.5397,40.6587,39.5397,40.2857,232440
VNM,20150413,40.2857,41.4048,40.2857,41.0318,275880
VNM,20150414,41.0318,41.4048,40.6587,41.0318,200810
VNM,20150415,41.0318,41.0318,40.2857,40.6587,128590
VNM,20150416,40.6587,40.6587,40.2857,40.2857,70620
VNM,20150417,40.2857,40.6587,40.2857,40.2857,60780
VNM,20150420,40.2857,40.6587,39.9127,40.2857,131470
VNM,20150421,40.2857,40.6587,39.9127,40.2857,45020
VNM,20150422,40.2857,40.6587,39.9127,40.2857,45490
VNM,20150423,40.2857,40.6587,40.2857,40.2857,48320
VNM,20150424,40.2857,40.6587,40.2857,40.6587,136810
VNM,20150427,40.6587,40.6587,40.2857,40.2857,75170
VNM,20150504,40.2857,40.2857,39.5397,39.5397,161370
VNM,20150505,39.5397,39.5397,38.7937,39.5397,212020
VNM,20150506,39.5397,39.9127,39.1667,39.5397,118270
VNM,20150507,39.5397,40.2857,39.1667,39.5397,99090
