<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LGC,20191003,38.0117,38.0117,38.0117,38.0117,0
LGC,20191004,38.0117,38.0117,38.0117,38.0117,0
LGC,20191007,38.0117,38.0117,38.0117,38.0117,0
LGC,20191008,38.0117,38.0117,38.0117,38.0117,0
LGC,20191009,38.0117,38.0117,38.0117,38.0117,0
LGC,20191010,38.0117,38.0117,38.0117,38.0117,10
LGC,20191011,38.0117,38.0117,38.0117,38.0117,0
LGC,20191014,35.3801,38.0117,35.3801,38.0117,100
LGC,20191015,38.0117,38.0117,38.0117,38.0117,0
LGC,20191016,38.0117,38.0117,38.0117,38.0117,0
LGC,20191017,38.0117,38.0117,38.0117,38.0117,0
LGC,20191018,38.0117,38.0117,38.0117,38.0117,0
LGC,20191021,40.6433,40.6433,40.6433,40.6433,10
LGC,20191022,40.6433,40.6433,40.6433,40.6433,0
LGC,20191023,38.9864,38.9864,38.9864,38.9864,1500
LGC,20191024,38.9864,38.9864,38.9864,38.9864,0
LGC,20191025,38.9864,38.9864,38.9864,38.9864,0
LGC,20191028,38.9864,38.9864,38.9864,38.9864,0
LGC,20191029,38.9864,38.9864,38.9864,38.9864,0
LGC,20191030,38.9864,38.9864,38.9864,38.9864,0
LGC,20191031,38.9864,38.9864,38.9864,38.9864,0
LGC,20191101,38.9864,38.9864,38.9864,38.9864,10
LGC,20191104,38.4991,38.4991,38.4990,38.4990,10
LGC,20191105,38.4990,38.4990,38.4990,38.4990,0
LGC,20191106,38.4990,38.4990,38.4990,38.4990,760
LGC,20191107,38.4990,38.4990,38.4990,38.4990,0
LGC,20191108,38.4990,38.4990,38.4990,38.4990,0
LGC,20191111,37.2319,37.2319,37.1345,37.1345,590
LGC,20191112,37.1345,37.1345,37.1345,37.1345,0
LGC,20191113,37.1345,37.1345,37.1345,37.1345,0
LGC,20191114,37.1345,37.1345,37.1345,37.1345,0
LGC,20191115,37.1345,37.1345,37.1345,37.1345,0
LGC,20191118,37.1345,37.1345,37.1345,37.1345,0
LGC,20191119,37.1345,37.1345,37.1345,37.1345,0
LGC,20191120,38.0117,38.0117,38.0117,38.0117,10
LGC,20191121,38.0117,38.0117,38.0117,38.0117,0
LGC,20191122,38.0117,38.0117,38.0117,38.0117,0
LGC,20191125,38.0117,38.0117,38.0117,38.0117,0
LGC,20191126,38.0117,38.0117,38.0117,38.0117,0
LGC,20191127,38.0117,38.0117,38.0117,38.0117,0
LGC,20191128,38.0117,38.0117,38.0117,38.0117,0
LGC,20191129,38.0117,38.0117,38.0117,38.0117,0
LGC,20191202,38.0117,38.0117,38.0117,38.0117,0
LGC,20191203,38.0117,38.0117,38.0117,38.0117,0
LGC,20191204,38.0117,38.0117,38.0117,38.0117,0
LGC,20191205,38.0117,38.0117,38.0117,38.0117,0
LGC,20191206,38.0117,38.0117,38.0117,38.0117,10
LGC,20191209,38.0117,38.0117,38.0117,38.0117,0
LGC,20191210,38.0117,38.0117,38.0117,38.0117,0
LGC,20191211,38.0117,38.0117,38.0117,38.0117,0
LGC,20191212,38.0117,38.0117,38.0117,38.0117,0
LGC,20191213,38.0117,38.0117,38.0117,38.0117,0
LGC,20191216,38.0117,38.0117,38.0117,38.0117,10
LGC,20191217,36.0624,36.0624,36.0624,36.0624,100
LGC,20191218,36.0624,36.0624,36.0624,36.0624,0
LGC,20191219,36.0624,36.0624,36.0624,36.0624,0
LGC,20191220,38.5478,38.5478,38.5478,38.5478,10
LGC,20191223,38.5478,38.5478,38.5478,38.5478,0
LGC,20191224,38.5478,38.5478,38.5478,38.5478,0
LGC,20191225,41.2281,41.2281,41.2281,41.2281,10
LGC,20191226,41.2281,41.2281,41.2281,41.2281,0
LGC,20191227,38.4991,38.4991,38.4990,38.4990,10
LGC,20191230,38.4990,38.4990,38.4990,38.4990,450
LGC,20191231,38.4990,38.4990,38.4990,38.4990,0
LGC,20200102,38.4990,38.4990,38.4990,38.4990,0
LGC,20200103,40.9356,40.9357,40.9356,40.9357,10
LGC,20200106,40.9357,40.9357,40.9357,40.9357,0
LGC,20200107,40.9357,40.9357,40.9357,40.9357,0
LGC,20200108,40.9357,40.9357,40.9357,40.9357,0
LGC,20200109,38.8889,43.7622,38.8889,38.8889,1510
LGC,20200110,38.4990,38.4990,38.4990,38.4990,10
LGC,20200113,38.4990,38.4990,38.4990,38.4990,10
LGC,20200114,38.4990,38.4990,38.4990,38.4990,0
LGC,20200115,38.4990,38.4990,38.4990,38.4990,0
LGC,20200116,38.4990,38.4990,38.4990,38.4990,0
LGC,20200117,38.4990,38.4990,38.4990,38.4990,0
LGC,20200120,38.4990,38.4990,38.4990,38.4990,0
LGC,20200121,38.4990,38.4990,38.4990,38.4990,0
LGC,20200122,38.4990,38.4990,38.4990,38.4990,0
LGC,20200130,38.4990,38.4990,38.4990,38.4990,0
LGC,20200131,38.4990,38.4990,38.4990,38.4990,0
LGC,20200203,38.4990,38.4990,38.4990,38.4990,0
LGC,20200204,41.1793,41.1793,41.1793,41.1793,10
LGC,20200205,41.1793,41.1793,41.1793,41.1793,0
LGC,20200206,38.4990,38.4990,38.4990,38.4990,300
LGC,20200207,41.1793,41.1793,41.1793,41.1793,10
LGC,20200210,41.4230,41.4230,41.4230,41.4230,10
LGC,20200211,43.8596,43.8596,38.9864,38.9864,1030
LGC,20200212,41.7154,41.7154,41.7154,41.7154,20
LGC,20200213,41.7154,41.7154,41.7154,41.7154,0
LGC,20200214,41.7154,41.7154,41.7154,41.7154,0
LGC,20200217,38.9864,38.9864,38.8402,38.8402,20
LGC,20200218,38.8402,38.8402,38.8402,38.8402,0
LGC,20200219,36.5497,36.5497,36.5497,36.5497,30
LGC,20200220,36.0624,39.0838,36.0624,39.0838,790
LGC,20200221,41.8128,41.8128,38.9863,38.9864,30
LGC,20200224,38.9864,38.9864,38.9864,38.9864,0
LGC,20200225,37.0371,41.7154,37.0371,41.7154,1980
LGC,20200226,38.8402,38.8402,38.8402,38.8402,10
LGC,20200227,41.4230,41.4230,41.4230,41.4230,1020
LGC,20200228,44.2982,44.2982,43.4698,44.2495,510
LGC,20200302,44.0546,44.0546,44.0546,44.0546,100
LGC,20200303,44.0546,44.0546,44.0546,44.0546,0
LGC,20200304,46.7836,46.7836,44.6394,44.6394,210
LGC,20200305,41.5205,43.8597,41.5205,43.8596,700
LGC,20200306,40.7894,43.8596,40.7894,43.8596,20
LGC,20200309,43.6647,43.6647,40.7894,43.6647,220
LGC,20200310,45.8089,45.8089,43.8596,43.8596,30
LGC,20200311,43.8596,43.8596,43.8596,43.8596,0
LGC,20200312,43.3723,43.3723,43.3723,43.3723,40
LGC,20200313,43.3723,43.3723,43.3723,43.3723,0
LGC,20200316,43.3723,43.3723,43.3723,43.3723,0
LGC,20200317,43.3723,43.3723,43.3723,43.3723,0
LGC,20200318,43.3723,43.3723,43.3723,43.3723,0
LGC,20200319,46.3937,46.3937,40.3509,43.7622,80
LGC,20200320,43.7622,43.7622,43.7622,43.7622,0
LGC,20200323,43.7622,43.7622,43.7622,43.7622,0
LGC,20200324,40.7408,42.8850,40.7408,42.8850,70
LGC,20200325,40.6433,42.8850,40.6433,42.8850,1770
LGC,20200326,45.3216,45.3216,42.8850,42.8850,30
