<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ITA,20080604,17.9893,17.9893,17.7359,17.7359,40170
ITA,20080605,17.7359,17.7359,17.4825,17.4825,8280
ITA,20080606,17.4825,17.4825,17.2291,17.2291,8400
ITA,20080609,17.2291,17.2291,16.9757,16.9758,6010
ITA,20080610,16.9758,16.9758,16.7224,16.7224,450
ITA,20080611,16.7224,16.9758,16.4690,16.9758,24470
ITA,20080612,16.9758,17.2292,16.7224,17.2291,40680
ITA,20080613,17.2291,17.4825,17.2291,17.4825,19000
ITA,20080616,17.4825,17.7359,17.4825,17.7359,71030
ITA,20080617,17.7359,17.9893,17.7359,17.9893,42960
ITA,20080618,17.9893,18.2427,17.9893,18.2426,120760
ITA,20080619,18.2426,18.7494,17.7359,18.7494,99840
ITA,20080620,18.7494,19.2561,18.7494,19.2561,75240
ITA,20080623,19.2561,19.7628,19.2561,19.7628,42090
ITA,20080624,19.7628,20.2696,19.7628,20.2696,55570
ITA,20080625,20.2696,20.7763,20.2696,20.7763,87320
ITA,20080626,20.7763,21.2831,20.6496,21.2831,77620
ITA,20080627,21.2831,21.9165,21.2831,21.9165,23640
ITA,20080630,21.9165,22.5499,21.9165,22.5499,113410
ITA,20080701,22.5499,23.1833,22.5499,23.1833,113490
ITA,20080702,23.1833,23.8167,23.1833,23.6901,98120
ITA,20080703,23.6901,24.3235,23.6901,24.3235,175500
ITA,20080704,24.3235,24.9569,24.3235,24.9569,170520
ITA,20080707,24.9569,25.5904,24.8302,25.5904,122800
ITA,20080708,25.5904,25.5904,24.8302,24.8302,48230
ITA,20080709,24.8302,24.8302,24.1968,24.1968,21030
ITA,20080710,24.1968,24.1968,23.5634,23.5634,138180
ITA,20080711,23.5634,24.1968,22.9300,24.1968,135910
ITA,20080714,24.1968,24.8302,23.6901,24.8302,40690
ITA,20080715,24.8302,25.3370,24.8302,25.3370,143360
ITA,20080716,25.3370,26.0971,24.5769,26.0971,68700
ITA,20080717,26.0971,26.0971,25.3370,25.3370,43120
ITA,20080718,25.3370,25.3370,24.5769,24.5769,51050
ITA,20080721,24.5769,24.5769,23.9434,23.9434,1650
ITA,20080722,23.9434,23.9434,23.3100,23.3100,10
ITA,20080723,23.3100,23.3100,22.6766,22.6766,1730
ITA,20080724,22.6766,22.6766,22.0432,22.0432,117730
ITA,20080725,22.0432,22.0432,21.4097,21.4097,2690
ITA,20080728,21.4097,21.4097,20.7763,20.7763,62410
ITA,20080729,20.7763,21.2831,20.3962,21.2831,72680
ITA,20080730,21.2831,21.9165,20.6497,21.9165,46720
ITA,20080731,21.9165,22.5499,21.5364,22.5499,18610
ITA,20080801,22.5499,22.5499,21.9165,21.9165,26870
ITA,20080804,21.9165,21.9165,21.2831,21.2831,990
ITA,20080805,21.2831,21.2831,20.6496,20.6496,4180
ITA,20080806,20.6496,20.6496,20.1429,20.1429,71880
ITA,20080807,20.1429,20.6496,19.6362,19.6362,161150
ITA,20080808,19.6362,19.8896,19.1294,19.1294,203460
ITA,20080811,19.1294,19.6362,19.1294,19.6362,489690
ITA,20080812,19.6362,20.1429,19.1294,19.1294,167020
ITA,20080813,19.1294,19.5095,18.7493,18.7494,191580
ITA,20080814,18.7494,19.2561,18.7494,19.2561,683530
ITA,20080815,19.2561,19.7628,19.2561,19.7628,53030
ITA,20080818,19.7628,20.6496,19.7628,20.2696,494310
ITA,20080819,20.2696,20.2696,19.2561,19.2561,236860
ITA,20080820,19.2561,19.2561,18.3693,18.3693,129270
ITA,20080821,18.3693,19.2561,17.4825,19.2561,761740
ITA,20080822,19.2561,19.3828,18.6227,18.6227,264690
ITA,20080825,18.6227,19.5095,18.6227,19.5095,308570
ITA,20080826,19.5095,20.3963,19.5095,20.3963,165910
ITA,20080827,20.3963,21.1564,19.7628,19.7628,444660
ITA,20080828,19.7628,19.7628,18.8760,18.8761,129300
ITA,20080829,18.8761,18.8761,17.9893,17.9893,341870
ITA,20080903,17.9893,18.8761,17.9893,18.8761,394070
ITA,20080904,18.8761,18.8761,17.9893,18.1159,215120
ITA,20080905,18.1159,18.2426,17.9892,18.2426,155320
ITA,20080908,18.2426,18.2426,17.3558,17.7359,142940
ITA,20080909,17.7359,18.2426,17.2291,17.2291,126070
ITA,20080910,17.2291,17.7358,16.7224,16.9758,145500
ITA,20080911,16.9758,17.1025,16.2157,16.2157,222990
ITA,20080912,16.2157,16.2157,15.4556,15.4556,181410
ITA,20080915,15.4556,16.2157,15.0755,15.3289,201980
ITA,20080916,15.3289,15.3289,14.5688,14.5688,194930
ITA,20080917,14.5688,14.5688,13.9353,13.9353,275930
ITA,20080918,13.9353,13.9353,13.3019,13.3019,19200
ITA,20080919,13.3019,13.9353,13.3019,13.9353,262470
ITA,20080922,13.9353,14.5688,13.9353,14.5688,95120
ITA,20080923,14.5688,14.5688,13.9354,14.1887,270990
ITA,20080924,14.1887,14.1887,13.5553,13.5553,103600
ITA,20080925,13.5553,14.1887,13.5553,14.1887,207090
ITA,20080926,14.1887,14.8221,14.1887,14.8221,163030
ITA,20080929,14.8221,15.0755,14.3154,14.4421,98610
ITA,20080930,14.4421,14.4421,13.8087,13.8087,19980
ITA,20081001,13.8058,14.4787,13.4300,13.6946,94240
ITA,20081002,13.6946,14.2773,13.6946,13.9860,69650
ITA,20081003,13.9860,13.9860,13.3158,13.4033,63360
ITA,20081006,13.4033,13.4033,12.7331,12.7331,34250
ITA,20081007,12.7331,12.7331,12.1212,12.1212,11350
ITA,20081008,12.1212,12.1212,11.5384,11.5385,31080
ITA,20081009,11.5385,11.5385,10.9848,10.9848,191110
ITA,20081010,10.9848,10.9848,10.4603,10.4604,25480
ITA,20081013,10.4604,10.4604,9.9650,9.9650,26890
ITA,20081014,9.9650,10.4604,9.9650,10.4604,643420
ITA,20081015,10.4604,10.4895,9.9650,9.9650,316210
ITA,20081016,9.9650,9.9650,9.4697,9.4697,43690
ITA,20081017,9.4697,9.4697,9.0035,9.0035,265450
ITA,20081020,9.0035,9.0035,8.5664,8.5664,683310
ITA,20081021,8.5664,8.9744,8.5664,8.9744,853640
ITA,20081022,8.9744,9.4115,8.9744,9.4114,1025680
ITA,20081023,9.4114,9.8776,9.4114,9.8776,534290
ITA,20081024,9.8776,9.8776,9.4114,9.4114,341670
ITA,20081027,9.4114,9.4114,8.9452,8.9452,59190
ITA,20081028,8.9452,8.9452,8.5081,8.5082,80880
ITA,20081029,8.5082,8.9161,8.1003,8.4499,779820
ITA,20081030,8.4499,8.7413,8.0420,8.4499,338100
ITA,20081031,8.4499,8.8578,8.4499,8.8578,201000
ITA,20081103,8.8578,9.2949,8.8578,9.2657,319800
ITA,20081104,9.2657,9.7028,9.0326,9.7028,293830
ITA,20081105,9.7028,10.1690,9.7028,10.1690,18630
ITA,20081106,10.1690,10.6643,9.9068,10.4895,721990
ITA,20081107,10.4895,10.4895,9.9650,9.9650,495770
ITA,20081110,9.9650,10.3146,9.6154,9.6154,238080
ITA,20081111,9.6154,9.6154,9.1492,9.1492,193560
ITA,20081112,9.1492,9.1492,8.7121,8.7121,91910
