<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VNINDEX,20070619,1049.5800,1049.5800,1049.5800,1049.5800,8661632
^VNINDEX,20070620,1045.2800,1045.2800,1045.2800,1045.2800,7214750
^VNINDEX,20070621,1034.4301,1034.4301,1034.4301,1034.4301,5685130
^VNINDEX,20070622,1033.6899,1033.6899,1033.6899,1033.6899,6791295
^VNINDEX,20070625,1044.3900,1044.3900,1044.3900,1044.3900,7441197
^VNINDEX,20070626,1055.7000,1055.7000,1055.7000,1055.7000,7485965
^VNINDEX,20070627,1032.9600,1032.9600,1032.9600,1032.9600,9286295
^VNINDEX,20070628,1024.0400,1024.0400,1024.0400,1024.0400,8672866
^VNINDEX,20070629,1024.6801,1024.6801,1024.6801,1024.6801,4340530
^VNINDEX,20070702,994.1700,994.1700,994.1700,994.1700,7620810
^VNINDEX,20070703,977.3000,977.3000,977.3000,977.3000,7178690
^VNINDEX,20070704,1013.5600,1013.5600,1013.5600,1013.5600,6860695
^VNINDEX,20070705,1012.8200,1012.8200,1012.8200,1012.8200,8645670
^VNINDEX,20070706,1010.5300,1010.5300,1010.5300,1010.5300,5982413
^VNINDEX,20070709,1010.2700,1010.2700,1010.2700,1010.2700,7114530
^VNINDEX,20070710,1023.0400,1023.0400,1023.0400,1023.0400,5505090
^VNINDEX,20070711,1029.8500,1029.8500,1029.8500,1029.8500,5727550
^VNINDEX,20070712,1017.6800,1017.6800,1017.6800,1017.6800,6316950
^VNINDEX,20070713,1015.7300,1015.7300,1015.7300,1015.7300,6276530
^VNINDEX,20070716,995.8300,995.8300,995.8300,995.8300,6167960
^VNINDEX,20070717,1000.3300,1000.3300,1000.3300,1000.3300,6379010
^VNINDEX,20070718,994.7300,994.7300,994.7300,994.7300,4921620
^VNINDEX,20070719,984.4300,984.4300,984.4300,984.4300,6026310
^VNINDEX,20070720,981.3100,981.3100,981.3100,981.3100,4972590
^VNINDEX,20070723,979.2300,979.2300,979.2300,979.2300,5599498
^VNINDEX,20070724,982.4300,982.4300,982.4300,982.4300,7413877
^VNINDEX,20070725,972.5600,972.5600,972.5600,972.5600,5478480
^VNINDEX,20070726,956.1300,956.1300,956.1300,956.1300,7609390
^VNINDEX,20070727,940.3600,940.3600,940.3600,940.3600,5218535
^VNINDEX,20070730,925.4400,925.4400,925.4400,925.4400,3296340
^VNINDEX,20070731,907.9500,907.9500,907.9500,907.9500,6578310
^VNINDEX,20070801,923.1400,923.1400,923.1400,923.1400,6790610
^VNINDEX,20070802,911.1800,911.1800,911.1800,911.1800,6596810
^VNINDEX,20070803,892.8800,892.8800,892.8800,892.8800,5899770
^VNINDEX,20070806,883.9000,883.9000,883.9000,883.9000,4233060
^VNINDEX,20070807,896.9100,896.9100,896.9100,896.9100,4162380
^VNINDEX,20070808,910.0500,910.0500,910.0500,910.0500,4836360
^VNINDEX,20070809,938.2100,938.2100,938.2100,938.2100,8625310
^VNINDEX,20070810,935.6800,935.6800,935.6800,935.6800,7597825
^VNINDEX,20070813,909.1500,909.1500,909.1500,909.1500,5324936
^VNINDEX,20070814,923.1500,923.1500,923.1500,923.1500,4766180
^VNINDEX,20070815,915.3400,915.3400,915.3400,915.3400,3200560
^VNINDEX,20070816,900.2600,900.2600,900.2600,900.2600,5827710
^VNINDEX,20070817,887.9300,887.9300,887.9300,887.9300,4301390
^VNINDEX,20070820,890.0200,890.0200,890.0200,890.0200,7374066
^VNINDEX,20070821,895.7200,895.7200,895.7200,895.7200,6565840
^VNINDEX,20070822,892.0700,892.0700,892.0700,892.0700,6263320
^VNINDEX,20070823,887.6200,887.6200,887.6200,887.6200,8751750
^VNINDEX,20070824,905.4800,905.4800,905.4800,905.4800,7620380
