<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HSG,20180424,11.6190,11.9648,11.5153,11.5844,1858360
HSG,20180426,11.4115,11.7573,11.2386,11.3077,1835570
HSG,20180427,11.2731,11.7572,11.2731,11.5844,1947980
HSG,20180502,10.7891,11.0657,10.7890,10.7890,4527520
HSG,20180503,10.1666,10.4432,10.0628,10.0628,8392320
HSG,20180504,10.0628,10.3394,9.8553,9.8899,2290820
HSG,20180507,9.9591,10.1666,9.8899,10.1666,2505440
HSG,20180508,10.2012,10.2358,9.8208,9.8208,2436590
HSG,20180509,9.7862,10.4778,9.7862,10.4778,3990970
HSG,20180510,10.6507,10.7890,10.1666,10.3049,2921110
HSG,20180511,10.3049,10.5196,10.2333,10.3762,2003950
HSG,20180514,10.5551,10.5551,10.2689,10.3405,1444660
HSG,20180515,10.3047,10.5910,10.2689,10.3762,2157990
HSG,20180516,10.3762,10.5193,10.2331,10.2331,1725370
HSG,20180517,10.2331,10.3762,10.0184,10.1616,2152170
HSG,20180518,10.1258,10.2332,9.9469,10.0184,1503390
HSG,20180521,9.9111,9.9826,9.3744,9.3744,4675610
HSG,20180522,9.3744,9.4460,8.7304,8.7304,4421720
HSG,20180523,8.4442,8.7304,8.1221,8.7304,6269800
HSG,20180524,8.7304,8.7662,8.1579,8.4083,2615430
HSG,20180525,8.3725,8.5156,8.1936,8.2652,2433050
HSG,20180528,8.0863,8.4441,7.6927,7.6927,3918470
HSG,20180529,7.3707,8.1221,7.3349,8.0505,2782900
HSG,20180530,8.0147,8.2652,7.7643,7.9432,3661680
HSG,20180531,8.2578,8.4544,8.1791,8.3439,4622470
HSG,20180601,8.4226,8.8949,8.4226,8.8949,4504890
HSG,20180604,9.2885,9.4853,9.2098,9.4853,2992410
HSG,20180605,10.1150,10.1150,9.9970,10.1150,7358480
HSG,20180606,10.2331,10.2331,9.8395,10.0363,5315440
HSG,20180607,10.0363,10.0757,9.5246,9.6821,3312470
HSG,20180608,9.5247,10.3512,9.3672,10.3512,4127630
HSG,20180611,10.0757,10.8235,9.9576,10.4693,3883520
