<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HAI,20071206,13.2694,13.4319,13.2152,13.3957,14000
HAI,20071207,13.0346,13.4499,13.0166,13.3596,6400
HAI,20071210,13.3777,13.3777,12.9985,13.0347,17200
HAI,20071211,13.1972,13.1972,12.7278,12.8541,17000
HAI,20071212,12.9083,13.1791,12.9083,12.9986,7700
HAI,20071213,12.9083,13.0889,12.7458,12.8180,10800
HAI,20071214,12.8180,12.8180,12.6375,12.8180,5500
HAI,20071217,12.8180,12.8180,12.4930,12.4931,6800
HAI,20071218,12.4931,12.6375,12.1862,12.6375,18600
HAI,20071219,12.6375,12.9805,12.6014,12.9083,9600
HAI,20071220,12.8180,12.8180,12.4570,12.4570,2400
HAI,20071221,12.2404,12.7278,12.2404,12.6194,17800
HAI,20071224,13.2636,13.2636,12.7710,12.7955,3800
HAI,20071225,12.8903,12.8903,12.5112,12.8902,10100
HAI,20071226,12.7954,12.9092,12.7386,12.7386,7600
HAI,20071227,12.8902,12.8902,12.8902,12.8902,1900
HAI,20071228,12.9092,12.9092,12.6059,12.8713,2600
HAI,20080102,12.6059,12.6059,12.0562,12.0751,13000
HAI,20080103,12.1320,12.1320,11.7718,11.8476,8200
HAI,20080104,11.6580,11.7718,11.6580,11.7339,4300
HAI,20080107,11.5633,11.5633,11.2790,11.2790,7700
HAI,20080108,11.2790,11.7529,11.2790,11.6012,9800
HAI,20080109,11.6581,11.6581,11.2221,11.2221,13800
HAI,20080110,11.2031,11.2031,10.8998,11.1842,15400
HAI,20080111,11.1842,11.6012,11.0894,11.0894,14200
HAI,20080114,10.9946,11.0136,10.6155,10.6155,10900
HAI,20080115,10.2364,10.2364,9.9520,10.2174,16000
HAI,20080116,10.8050,11.0515,10.8050,11.0515,7100
HAI,20080117,12.1131,12.1131,10.8051,10.9188,10300
HAI,20080118,11.4306,11.4306,10.9946,11.0325,14100
HAI,20080121,11.3737,11.3737,10.9946,11.0894,10300
HAI,20080122,11.1463,11.1463,10.6155,11.0136,11000
HAI,20080123,11.0894,11.1842,10.4260,11.0894,15900
HAI,20080124,11.3548,11.3548,10.7103,10.7103,13100
HAI,20080125,10.6155,10.8430,10.6155,10.7292,21100
HAI,20080128,10.6155,10.6913,10.4069,10.6155,15300
HAI,20080129,10.4259,10.7861,10.4259,10.7861,14700
HAI,20080130,11.3358,11.6770,11.3358,11.6770,23600
HAI,20080131,12.2267,12.2267,11.1841,11.9424,26200
HAI,20080201,12.3215,12.6059,12.1320,12.6059,24500
HAI,20080212,11.5823,12.7007,11.5633,12.3216,12800
HAI,20080213,11.7529,11.7529,11.2790,11.6012,4500
HAI,20080214,11.4685,11.7339,11.3737,11.5823,21000
HAI,20080215,11.1842,11.4686,11.1842,11.4496,6400
HAI,20080218,10.9567,10.9567,10.3312,10.9567,5800
HAI,20080219,10.4638,10.9567,10.4638,10.6155,8500
HAI,20080220,10.6345,10.6345,10.0468,10.0468,16600
HAI,20080221,9.6866,9.6866,9.2127,9.2127,36500
HAI,20080222,8.3597,9.6676,8.3597,9.2886,32800
HAI,20080225,9.4403,9.4782,9.4403,9.4781,19900
HAI,20080226,9.8572,10.2363,8.7199,8.7957,6900
HAI,20080227,9.2886,9.2886,8.7199,8.7578,5100
HAI,20080228,8.8147,9.0990,8.5303,8.7578,7800
HAI,20080229,8.7199,8.8147,8.4355,8.5303,16700
HAI,20080303,8.5682,8.5872,8.0185,8.0374,21800
HAI,20080304,7.9616,8.1511,7.5066,7.5067,31500
HAI,20080305,6.9191,7.2034,6.8432,7.2034,34600
HAI,20080306,7.6015,7.6015,7.6015,7.6015,800
HAI,20080307,8.3598,8.3598,8.3597,8.3597,9800
HAI,20080310,9.1938,9.1938,8.3407,8.5493,48200
HAI,20080311,8.1891,8.3408,8.0185,8.0185,28400
HAI,20080312,8.3408,8.6251,7.7910,8.1512,12200
HAI,20080313,8.5348,8.5348,8.0553,8.4008,40200
HAI,20080314,7.9597,8.4392,7.9597,8.4392,26300
HAI,20080317,7.6912,7.6912,7.5186,7.6720,14100
HAI,20080318,7.0966,7.0966,6.9048,6.9240,18200
HAI,20080319,7.4802,7.4802,6.7130,7.0007,22600
HAI,20080320,7.0966,7.5761,6.9432,7.0966,16700
HAI,20080321,7.4802,7.6720,6.9432,7.1925,12600
HAI,20080324,7.0007,7.0007,6.4061,6.4253,28300
HAI,20080325,6.4061,6.4061,6.0417,6.0609,37000
HAI,20080326,6.1376,6.7130,6.1376,6.7130,41100
HAI,20080327,6.7514,6.7514,6.7513,6.7513,4500
HAI,20080328,6.8856,6.8856,6.8856,6.8856,100
HAI,20080331,7.0199,7.0199,7.0199,7.0199,5500
HAI,20080401,7.1542,7.1542,7.1541,7.1541,100
HAI,20080402,7.2884,7.2884,7.2884,7.2884,100
HAI,20080403,7.4227,7.4227,7.4226,7.4226,300
HAI,20080404,7.5569,7.5569,7.5569,7.5569,1100
HAI,20080407,7.7679,7.7679,7.7679,7.7679,100
HAI,20080408,7.9981,7.9981,7.5377,7.6720,16200
HAI,20080409,7.6528,7.6528,7.4993,7.4993,11300
HAI,20080410,7.3075,7.3075,7.3075,7.3075,8000
HAI,20080411,7.0965,7.0966,7.0965,7.0966,1800
HAI,20080416,6.8856,7.0774,6.8856,6.8856,8900
HAI,20080417,6.7130,7.0966,6.7130,7.0966,13200
HAI,20080418,7.1541,7.1541,6.9048,6.9623,16700
HAI,20080421,6.7897,6.9623,6.7897,6.9048,3800
HAI,20080422,6.8473,7.0774,6.8281,6.8281,5300
HAI,20080423,6.7514,6.8473,6.6747,6.7322,17900
HAI,20080424,6.5212,6.6171,6.5212,6.6171,3000
HAI,20080425,6.4061,6.5979,6.4061,6.5212,7100
