<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
STB,20110822,9.0806,9.3497,9.0806,9.2825,1221470
STB,20110823,9.2825,9.4170,9.2825,9.3497,938090
STB,20110824,9.3497,9.4842,9.3497,9.4170,816730
STB,20110825,9.3497,9.4843,9.3497,9.4170,1237550
STB,20110826,9.4170,9.4843,9.3497,9.4170,887380
STB,20110829,9.4170,9.4843,9.4170,9.4842,676300
STB,20110830,9.4842,9.5515,9.4169,9.4170,640510
STB,20110831,9.4170,9.4843,9.2825,9.4170,1769970
STB,20110901,9.2825,9.8879,9.2825,9.6860,2293250
STB,20110905,9.6187,9.7533,9.5515,9.6860,1506890
STB,20110906,9.4842,9.7533,9.4842,9.6860,1762560
STB,20110907,9.6860,9.7533,9.6187,9.6860,771630
STB,20110908,9.7533,9.8205,9.6860,9.6860,1565990
STB,20110909,9.6860,9.7533,9.6187,9.6188,1033410
STB,20110912,9.3497,9.5515,9.3497,9.4170,968670
STB,20110913,9.2825,9.5515,9.2825,9.4170,796860
STB,20110914,9.4170,9.5515,9.4170,9.4842,1672980
STB,20110915,9.4842,9.5515,9.4169,9.4842,1071980
STB,20110916,9.4842,9.5515,9.4842,9.4842,1732480
STB,20110919,9.4169,9.5515,9.4169,9.4842,994200
STB,20110920,9.4842,9.5515,9.4169,9.4842,1985150
STB,20110921,9.5515,9.6187,9.4842,9.5515,1792930
STB,20110922,9.5515,9.6188,9.5515,9.5515,1746550
STB,20110923,9.5515,9.6188,9.5515,9.5515,1375260
STB,20110926,9.5515,9.6188,9.5515,9.5515,1639140
STB,20110927,9.4842,9.5515,9.4170,9.4842,1917110
STB,20110928,9.5515,9.6187,9.4169,9.5515,2042770
STB,20110929,9.5515,9.6188,9.5515,9.5515,2829260
STB,20110930,9.5515,9.8206,9.5515,9.6188,900060
STB,20111003,9.6861,9.8206,9.6188,9.7533,1373010
STB,20111004,9.7533,9.8206,9.6860,9.7533,1127100
STB,20111005,9.7533,9.8206,9.6860,9.7533,1167410
STB,20111006,9.7533,9.8206,9.7533,9.7533,932600
STB,20111007,9.7533,9.8878,9.7533,9.8878,870500
STB,20111010,9.8205,9.8878,9.7533,9.7533,184460
STB,20111011,9.7533,9.7533,9.5515,9.6860,779010
STB,20111012,9.6860,9.7533,9.6187,9.6860,766350
STB,20111013,9.6860,9.8205,9.6187,9.6860,452500
STB,20111014,9.6187,9.6187,9.5515,9.5515,161450
STB,20111017,9.5515,9.5515,9.2152,9.2152,753850
STB,20111018,9.1479,9.2152,9.0807,9.1479,442850
STB,20111019,9.1479,9.1479,8.8116,8.9461,853420
STB,20111020,8.8788,8.9461,8.8788,8.8789,362160
STB,20111021,8.8789,9.0134,8.8116,8.8116,695820
STB,20111024,8.8116,9.0807,8.8116,8.8789,97960
STB,20111025,8.8789,9.0134,8.8116,9.0134,174800
STB,20111026,9.0134,9.0134,8.8116,8.8789,137730
STB,20111027,8.8116,8.9462,8.8116,8.8789,141240
STB,20111028,8.9462,9.2152,8.8789,9.1479,238900
STB,20111031,9.0806,9.1479,9.0134,9.0134,787680
STB,20111101,9.0134,9.0134,8.8789,8.9461,319380
STB,20111102,8.9461,8.9461,8.8788,8.8789,410100
STB,20111103,8.8789,8.8789,8.7444,8.8789,397690
STB,20111104,8.8789,8.8789,8.8116,8.8789,447280
STB,20111107,9.2825,9.2825,9.0807,9.2152,1255360
STB,20111108,9.3497,9.3497,9.1479,9.2152,635320
STB,20111109,9.1479,9.1479,9.0134,9.1479,320760
STB,20111110,9.1479,9.2152,9.0134,9.2152,534400
STB,20111111,9.2152,9.6188,9.2152,9.3497,1573780
STB,20111114,9.4842,9.4842,9.2824,9.3497,1672880
STB,20111115,9.2824,9.3497,9.2824,9.3497,357080
STB,20111116,9.4842,9.6188,9.4170,9.6188,1638930
STB,20111117,9.6188,9.8206,9.6188,9.7533,1848300
STB,20111118,9.8206,9.9551,9.6860,9.9551,2545130
STB,20111121,10.0224,10.4259,10.0224,10.3587,2325130
STB,20111122,10.2914,10.4932,10.2242,10.4259,3083570
STB,20111123,10.4259,10.4259,10.0223,10.1569,1195140
STB,20111124,10.0896,10.0896,9.8878,9.9551,2540450
STB,20111125,9.7533,9.8878,9.4843,9.8206,2324110
STB,20111128,9.7533,9.8206,9.4843,9.6188,2000670
STB,20111129,9.5515,9.6188,9.4170,9.6188,1126200
STB,20111130,9.5515,9.6861,9.4170,9.6860,2090810
STB,20111201,9.6860,9.6860,9.5515,9.6860,2380750
STB,20111202,9.6187,9.6187,9.3497,9.3497,1553120
STB,20111205,9.3497,9.4170,9.1479,9.2152,1150460
STB,20111206,9.0807,9.3497,9.0807,9.2825,885660
STB,20111207,9.0134,9.4170,9.0134,9.3497,2648620
STB,20111208,9.3497,9.4842,9.2824,9.4170,1216460
STB,20111209,9.4170,9.5515,9.3497,9.4842,1130220
STB,20111212,9.4169,9.9551,9.4169,9.9551,3264990
STB,20111213,9.8206,10.0896,9.7533,9.9551,1527890
STB,20111214,9.8878,9.9551,9.8206,9.9551,2249370
STB,20111215,9.8206,9.9551,9.7533,9.9551,3413980
STB,20111216,9.8878,10.0224,9.8878,9.9551,1482350
STB,20111219,9.9551,10.0224,9.8878,9.8878,817160
STB,20111220,9.8878,9.9551,9.8205,9.9551,1434790
STB,20111221,9.8878,10.0896,9.8878,10.0896,1427280
STB,20111222,10.0896,10.2241,10.0223,10.2241,2131580
STB,20111223,10.0896,10.3586,9.9550,10.2241,2226200
STB,20111226,10.2241,10.4259,10.0896,10.2914,2331330
STB,20111227,10.0896,10.6277,10.0896,10.6277,5543810
STB,20111228,10.4259,10.5604,10.1569,10.1569,1398720
STB,20111229,9.8206,10.1569,9.6861,10.1569,2163440
STB,20111230,10.0896,10.2242,9.9551,10.1569,3603740
STB,20120103,9.9551,10.4260,9.9551,10.4259,957240
STB,20120104,10.3586,10.7623,10.2241,10.7623,2845110
STB,20120105,10.7623,10.7623,10.5605,10.6277,1813900
STB,20120106,10.4932,10.7623,10.4932,10.7623,3081380
STB,20120109,10.7623,11.3004,10.6950,11.3004,3524980
STB,20120110,11.0313,11.8385,11.0313,11.7040,2776750
STB,20120111,11.8385,12.1749,11.8385,12.0403,3729860
STB,20120112,11.7712,12.1748,11.7712,11.9058,4439840
STB,20120113,11.9058,11.9731,11.8385,11.9058,1793280
STB,20120116,11.8385,11.9731,11.7040,11.9058,1346180
STB,20120117,11.8385,11.9731,11.8385,11.9058,1136120
STB,20120118,11.9058,12.0403,11.8385,12.0403,778150
STB,20120119,11.9058,12.1748,11.9058,12.1075,901580
STB,20120120,12.1075,12.2420,12.0402,12.1075,631940
STB,20120130,12.1075,12.4439,12.1075,12.4439,1186280
STB,20120131,12.4439,12.7802,12.4439,12.7802,1198700
STB,20120201,12.7802,12.8475,12.7129,12.7802,858130
STB,20120202,12.7802,12.9147,12.7129,12.7129,1808830
STB,20120203,12.6456,12.7802,12.5784,12.5784,1620270
STB,20120206,12.5784,12.8475,12.5111,12.8475,1557150
STB,20120207,12.7802,12.9148,12.7802,12.9147,1144320
STB,20120208,12.8474,13.5201,12.8474,13.5201,2972330
STB,20120209,14.1255,14.1927,14.0582,14.1927,3770560
STB,20120210,14.1927,14.8653,14.1927,14.7308,2456780
STB,20120213,15.3362,15.3362,14.0582,14.0582,1398820
STB,20120214,13.4528,13.5874,13.3856,13.3856,1813090
STB,20120215,12.7802,12.7802,12.7802,12.7802,570340
STB,20120216,12.1748,12.2421,12.1748,12.1748,6224970
STB,20120217,12.2421,12.5784,12.1075,12.3766,774480
STB,20120220,12.9147,12.9820,12.7802,12.9820,442830
STB,20120221,13.5874,13.5874,12.3766,12.7802,1513840
STB,20120222,12.3094,12.8475,12.3094,12.7802,1635490
STB,20120223,12.7802,12.7802,12.3766,12.5784,1414530
STB,20120224,12.3766,13.1838,12.3766,13.1838,2250670
STB,20120227,13.6547,13.7892,13.3856,13.7891,1210940
STB,20120228,14.4617,14.4618,14.1254,14.4618,3887940
STB,20120229,14.4618,15.1344,14.2600,15.1344,5872010
STB,20120301,15.1344,15.2017,14.6636,14.7981,3154410
STB,20120302,14.7308,15.0672,14.6636,14.9326,2953510
STB,20120305,15.1344,15.6725,15.1344,15.6725,2126460
STB,20120306,16.4124,16.4124,14.9999,15.2017,2067260
STB,20120307,14.6636,14.7981,14.4618,14.4618,3018920
STB,20120308,13.7892,13.7892,13.7891,13.7891,398410
STB,20120309,13.1165,13.4528,13.1165,13.1165,3225410
STB,20120312,12.7802,13.6546,12.6457,13.6546,7206980
STB,20120313,14.1927,14.3273,13.9237,14.3273,2508100
STB,20120314,14.9999,14.9999,14.6636,14.9999,4538060
STB,20120315,15.0672,15.6725,14.8654,15.6725,6994260
STB,20120316,15.6725,16.2107,15.4034,16.2107,11121860
STB,20120319,15.9416,16.1434,15.8071,15.8743,1795030
STB,20120320,15.4707,15.6725,15.4707,15.6725,2265050
STB,20120321,15.8070,16.0761,15.6725,15.9416,1713070
STB,20120322,15.4708,15.9416,15.4708,15.8071,607020
STB,20120323,15.7398,16.0089,15.6726,15.9416,992020
STB,20120326,16.1434,16.1434,15.8071,16.1434,1419900
STB,20120327,15.9416,16.1434,15.6725,15.6725,3065180
STB,20120328,15.7398,15.8743,15.5380,15.8071,1406270
STB,20120329,15.7398,15.8744,15.6726,15.7398,1392290
STB,20120330,15.8071,15.8071,15.6053,15.6053,822590
STB,20120403,15.3362,15.6053,15.3362,15.4708,844580
STB,20120404,15.4035,15.4708,15.4035,15.4708,544660
STB,20120405,15.3363,15.6726,15.3363,15.6725,841550
STB,20120406,15.7398,16.2779,15.7398,16.1434,2488940
STB,20120409,16.3452,16.3452,16.2107,16.2107,995180
STB,20120410,16.2107,16.6816,16.1434,16.6142,1491580
STB,20120411,16.8160,17.0178,16.6815,17.0178,1188800
STB,20120412,17.0178,17.8250,17.0178,17.8250,2277070
STB,20120413,18.0941,18.0941,17.1524,17.1524,2369110
